MAX(SubmissionYear),FacilityID,FacilityNumber,FRSID,Latitude,Longitude,LLOverridden,GridCode,X,Y,LatLongSource,LLYear,LLNotes,RadialDistance,FacilityName,Street,City,County,State,ZIPCode,ZIP9,FIPS,STFIPS,DUNS,ParentDUNS,ParentName,StandardizedParentCompany,Region,FederalFacilityFlag,FederalAgencyName,PublicContactName,PublicContactPhone,PublicContactPhoneExtension,PublicContactEmail,StackHeight,StackVelocity,StackDiameter,StackTemperature,StackHeightSource,StackVelocitySource,StackDiameterSource,StackTemperatureSource,StackHeightNEIYear,StackVelocityNEIYear,StackDiameterNEIYear,StackTemperatureNEIYear,ChromHexPercent,ChromSource,NewIndustryFlag,ModeledNAICS,NAICSCode3Digit,NAICSCode4Digit,NAICSCode5Digit,NAICS1,NAICS2,NAICS3,NAICS4,NAICS5,NAICS6,SIC1,FinalReach,FinalCOMID,ReachSource,DistanceToReach,HEM3ID,DistanceToHEM3,LLConfirmed,WaterReleases,ModeledReleases,ModChromReleases,DistanceToTribalLand,TribalLandName,FullNameTribalLand
2015,77477LPHCR4855A,49577,110025334010,29.631647,-95.5859,0,14,49,900,FRS,2019,NULL,NULL,TS3 TECHNOLOGY INC,"4855 ALPINE DR., SUITE 100",STAFFORD,FORT BEND,TX,77477,77477,48157,48,NA,NA,TS3 TECHNOLOGY INC,TS3 TECHNOLOGY INC,6,C,NULL,STAN BRZENK,2812073954,NULL,SBRZENK@TS3TECHNOLOGY.COM,10.1,8.6,0.6,310.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,334419,334,3344,33441,334419,NULL,NULL,NULL,NULL,NULL,3679,NULL,1572592,NULL,834.7100935,12977,6860.076364,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1991,77477LQDRC12201,49578,110002445541,29.64204,-95.57761,0,14,50,901,FRS,2019,NULL,NULL,LIQUID AIR CORP INDUSTRIAL GASES DIV,12201 SOUTHWEST FWY,STAFFORD,FORT BEND,TX,77477,77477,48157,48,64977424,NA,NA,NULL,6,C,NULL,DAVID BARLEY,5109776500,NULL,NULL,16.6,9.1,0.7,360.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.25,4DigitNAICS,NULL,325120,325,3251,32512,325120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1440395,NULL,1732.89827,12977,7897.481486,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,77477NDRSN3950G,49579,110000462534,29.63282,-95.56952,0,14,51,900,FRS,2019,NULL,NULL,EMERSON AUTOMATION SOLUTIONS FINAL CONTROLS,3950 GREENBRIAR,STAFFORD,FORT BEND,TX,77477,77477,48157,48,NA,NULL,NA,NA,6,C,NULL,WILLIE HANDY,2812744595,NULL,WILLIE.HANDY@EMERSON.COM,10,6.4,0.7,369.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,332911,332,3329,33291,332911,NULL,NULL,NULL,NULL,NULL,3491,NULL,1572592,NULL,1333.862547,12977,8445.032147,NULL,1,1,1,NULL,NULL,NULL
1996,77477RSLFL1112S,49580,110001132453,29.6052,-95.54927,0,14,54,896,FRS,2019,NULL,NULL,AIR SEAL FILTER HOUSINGS,1112 STAFFORDSHIRE RD,STAFFORD,FORT BEND,TX,77477,77477,48157,48,70132857,NA,FLANDERS CORP,NULL,6,C,NULL,WES ADAIR,2814999864,NULL,NULL,10,9.1,0.8,298.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.039999999,6DigitNAICS,NULL,332322,332,3323,33232,332322,NULL,NULL,NULL,NULL,NULL,3564,NULL,1572600,NULL,621.1767727,12977,10485.35666,NULL,NULL,1,NULL,NULL,NULL,NULL
2013,77477TXSNS12201,49581,110064203598,29.640499,-95.577272,0,14,51,901,FRS,2019,NULL,NULL,TEXAS INSTRUMENTS INC,12201 SW FWY MS600,STAFFORD,FORT BEND,TX,77477,77477,48157,48,8073926,NA,TEXAS INSTRUMENTS INC,TEXAS INSTRUMENTS INC,6,C,NULL,MIKE FORSMAN,2812743169,NULL,M-FORSMAN@TI.COM,6.7,5.9,0.3,449.8,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,NULL,334413,334,3344,33441,334413,NULL,NULL,NULL,NULL,NULL,3674,NULL,1572592,NULL,1677.056905,12977,7882.442731,NULL,1,1,NULL,NULL,NULL,NULL
2018,77478CNTNN12910,49583,110000462561,29.63725,-95.61337,0,14,46,900,FRS,2019,NULL,NULL,CROWN BEVERAGE PACKAGING,12910 JESS PIRTLE BLVD,SUGAR LAND,FORT BEND,TX,77478,77478,48157,48,2282341,2282341,CROWN HOLDINGS INC,CROWN HOLDINGS INC,6,C,NULL,MARK KLAUS,2812404838,NULL,MARK.KLAUS@CROWNCORK.COM,10.7,3.7,1.1,374.8,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,NULL,332431,332,3324,33243,332431,NULL,NULL,NULL,NULL,NULL,3411,NULL,1573004,NULL,1747.111625,12977,4455.682923,NULL,NULL,1,NULL,NULL,NULL,NULL
1998,77478MPRLH198KE,49584,110009745696,29.6199,-95.63732,0,14,43,898,FRS,2019,NULL,NULL,IMPERIAL SUGAR CO,198 KEMPNER ST,SUGAR LAND,FORT BEND,TX,77478,774782967,48157,48,8086472,8086472,IMPERIAL SUGAR CO,NULL,6,C,NULL,SHAWN SULLIVAN,2814909535,NULL,NULL,33.1,11.2,2,355.4,Fac Spec,Fac Spec,Fac Spec,NAICS 4 Digit,2005,2005,2005,2014,0.340000004,Default,NULL,311312,311,3113,31131,311312,NULL,NULL,NULL,NULL,NULL,2062,NULL,1572582,NULL,329.7109261,12977,1820.703216,NULL,NULL,1,NULL,NULL,NULL,NULL
2001,77478MRLCT700IN,49585,110013286648,29.63751,-95.60722,0,14,47,900,FRS,2019,NULL,NULL,M-R ELECTRONICS INC,700 INDUSTRIAL BLVD,SUGAR LAND,FORT BEND,TX,77478,77478,48157,48,NA,NA,NA,NULL,6,C,NA,MELVA ROESLER,2812409400,NULL,NULL,9.9,8.4,0.6,328.7,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,334519,334,3345,33451,334519,NULL,NULL,NULL,NULL,NULL,3679,NULL,1573004,NULL,2200.906408,12977,5020.341413,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016,77478NTNLL5INDU,49586,110035305540,29.6333,-95.60606,0,14,47,900,FRS,2019,NULL,NULL,NOV RIG SYSTEMS SUGAR LAND,500 INDUSTRIAL BLVD,SUGAR LAND,FORT BEND,TX,77478,77478,48157,48,NA,161681044,NATIONAL OILWELL VARCO LP,NATIONAL OILWELL VARCO LP,6,C,NULL,CHRIS IBROM,7133467402,NULL,CHRISTOPHER.IBROM@NOV.COM,9.5,9.1,0.6,313.7,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,335312,335,3353,33531,335312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1572984,NULL,2089.656527,12977,4987.891559,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,77478SCHLM121IN,49587,110033027132,29.62699,-95.60595,0,14,47,899,FRS,2019,NULL,NULL,SCHLUMBERGER TECHNOLOGY CORP,121 INDUSTRIAL BLVD,SUGAR LAND,FORT BEND,TX,77478,77478,48157,48,5926100,78675281,SCHLUMBERGER HOLDINGS CORP,SCHLUMBERGER HOLDINGS CORP,6,C,NULL,YOLANDA NUNEZ,2812855288,NULL,YNUNEZ@SLB.COM,12.2,10.2,0.7,349.3,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.029999999,6DigitNAICS,NULL,331491,331,3314,33149,331491,NULL,NULL,NULL,NULL,NULL,3533,NULL,1572984,NULL,1473.895581,12977,4869.534342,NULL,1,1,NULL,NULL,NULL,NULL
2011,77478SNTRN1111G,49588,110005174550,29.63867,-95.61347,0,14,46,900,FRS,2019,NULL,NULL,SUNTRON GCO L.P.,1111 GILLINGHAM LN,SUGAR LAND,FORT BEND,TX,77478,77478,48157,48,59829226,NA,NA,NULL,6,C,NA,MS. JEAN MATHEWS,2812435122,NULL,JEAN.MATHEWS@SUNTRONCORP.COM,11.2,6.3,0.6,310.9,Fac Spec,Fac Spec,Fac Spec,NAICS 4 Digit,2005,2005,2005,2014,0.340000004,Default,NULL,334418,334,3344,33441,334418,NULL,NULL,NULL,NULL,NULL,3679,NULL,1573004,NULL,1863.272256,12977,4509.295022,NULL,NULL,1,NULL,NULL,NULL,NULL
1988,77478SRMTC12505,49589,110000823976,29.63573,-95.60262,0,14,47,900,FRS,2019,NULL,NULL,SERMATECH INTERNATIONAL INC,12505 REED RD,SUGAR LAND,FORT BEND,TX,77478,77478,48157,48,75485938,2348191,TELEFLEX INC,NULL,6,C,NULL,ROBERT WOLFF,7132401444,NULL,NULL,9.1,8.8,0.6,310.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.310000002,6DigitNAICS,NULL,332812,332,3328,33281,332812,NULL,NULL,NULL,NULL,NULL,3479,NULL,1572984,NULL,2236.607085,12977,5380.610997,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,7747WFRMNR12735,49590,110046123048,29.63429,-95.59682,0,14,48,900,FRS,2019,NULL,NULL,FORUM ENERGY TECHNOLOGIES- VALVE SOLUTIONS PBV,12735 DAIRY ASHFORD ROAD,STAFFORD,FORT BEND,TX,77477,77477,48157,48,80066415,617522482,FORUM ENERGY TECHNOLOGIES,FORUM ENERGY TECHNOLOGIES,6,C,NULL,BRANDON CUNNINGHAM,2819943413,NULL,BRANDON.CUNNINGHAM@F-E-T.COM,9.4,15.2,0.6,294.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,332911,332,3329,33291,332911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1572984,NULL,2011.85531,12977,5881.093827,NULL,1,1,1,NULL,NULL,NULL
2018,7747WGNSRD9735G,49591,110009784910,29.67287,-95.65707,0,14,41,905,FRS,2019,NULL,NULL,CAMPBELL RMC GAINES ROAD,9735 GAINES RD,SUGAR LAND,FORT BEND,TX,77498,77498,48157,48,19915711,967342197,LEHIGH HANSON,LEHIGH HANSON,6,C,NULL,VISHAM SEUNARINE,2816471154,NULL,VISHAM.SEUNARINE@LEHIGHHANSON.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1439615,NULL,722.4585246,12977,5657.418525,NULL,NULL,1,NULL,NULL,NULL,NULL
2015,7747WLBRGN425BL,49592,110046123119,29.635835,-95.570764,0,14,51,900,FRS,2019,NULL,NULL,DUCOMMUN INC,4025 BLUEBONNET,STAFFORD,FORT BEND,TX,77477,77477,48157,48,7136039,6907042,DUCOMMUN INC,DUCOMMUN INC,6,C,NULL,JIM HEISER,3105137200,NULL,JHEISER@DUCOMMUN.COM,10.1,8.6,0.6,310.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,334418,334,3344,33441,334418,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1572592,NULL,1476.059379,12977,8380.926144,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,7747WRSNBR855SH,49593,110039498736,29.563953,-95.829871,1,14,20,890,Manual,2012,TRI DQ Analysis,NULL,CAMPBELL RMC ROSENBERG,855 SH 36,ROSENBERG,FORT BEND,TX,77471,77471,48157,48,19915711,967342197,LEHIGH HANSON,LEHIGH HANSON,6,C,NULL,VISHAM SEUNARINE,2816471154,NULL,VISHAM.SEUNARINE@LEHIGHHANSON.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3123262,NULL,240.2339476,12977,18008.04906,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,77480PHLLPCR314,49595,110008160195,28.984953,-95.558009,0,14,53,811,FRS,2019,NULL,NULL,CHEVRON PHILLIPS CHEMICAL CO LP CLEMENS TERMINAL,2611 CR 314,BRAZORIA,BRAZORIA,TX,77422,77422,48039,48,NA,152975665,CHEVRON PHILLIPS CHEMICAL CO LLC,CHEVRON PHILLIPS CHEMICAL CO LLC,6,C,NULL,GLENN HEIL,9794915730,NULL,HEILGS@CPCHEM.COM,0.3,0,0.3,294.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,1,424710,424,4247,42471,424710,325110,,,,,5171,NULL,1608964,NULL,936.5062475,12976,16746.3236,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,77480PHLLPCR372,49596,110000497793,29.061054,-95.672676,0,14,39,821,FRS,2019,NULL,NULL,PHILLIPS 66 CO SAN BERNARD TER MINAL,C.R. 372,SWEENY,BRAZORIA,TX,77480,77480,48039,48,78837500,78378508,PHILLIPS 66 CO,PHILLIPS 66,6,C,NULL,VIVEK GOPAL,9794912365,NULL,VIVEK.GOPAL@P66.COM,9.4,0,0.9,297,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,1,424710,424,4247,42471,424710,NULL,NULL,NULL,NULL,NULL,5171,NULL,1607606,NULL,54.87008681,12976,21183.01479,NULL,NULL,1,NULL,NULL,NULL,NULL
1996,77480PHLLPFM149,49597,110015743070,29.073302,-95.746156,0,14,31,823,FRS,2019,NULL,NULL,PHILLIPS 66 CO FREEPORT II TERMINAL,FM 1495,SWEENY,BRAZORIA,TX,77480,774800866,48039,48,3913498,1368265,PHILLIPS PETROLEUM CO,NULL,6,C,NULL,J.F. PFEFFER,4094912707,NULL,NULL,10.1,0.1,0.3,294.3,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,1,424710,424,4247,42471,424710,NULL,NULL,NULL,NULL,NULL,5171,NULL,1612504,NULL,1185.648809,12976,27910.40799,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,77480PHLLPFM14A,49598,110041921034,29.072278,-95.744703,0,14,31,823,FRS,2019,NULL,NULL,PHILLIPS 66 CO FREEPORT I TERMINAL,FM 1495,FREEPORT,BRAZORIA,TX,77541,77541,48039,48,159880095,78378508,PHILLIPS 66,PHILLIPS 66,6,C,NULL,VIVEK GOPAL,9794912365,NULL,VIVEK.GOPAL@P66.COM,25.5,0,1,552.6,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,1,424710,424,4247,42471,424710,NULL,NULL,NULL,NULL,NULL,5171,NULL,1612504,NULL,1109.420793,12976,27787.84389,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,77480PHLLPSH35A,49599,110007182360,29.070847,-95.750363,1,14,30,823,Manual,2015,GoogleEarth,NULL,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,8189 OLD FM 524,OLD OCEAN,BRAZORIA,TX,77463,77463,48039,48,836287508,78378508,PHILLIPS 66 CO,PHILLIPS 66,6,C,NULL,VIVEK GOPAL,9794912365,NULL,VIVEK.GOPAL@P66.COM,14.6,0,0.9,305.4,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.200000003,6DigitNAICS,NULL,324110,324,3241,32411,324110,NULL,NULL,NULL,NULL,NULL,2911,NULL,1612504,NULL,905.7830548,12976,28355.81636,NULL,1,1,1,NULL,NULL,NULL
2018,77480PHLLPSH36S,49600,110000602170,28.940249,-95.430221,0,14,69,805,FRS,2019,NULL,NULL,PHILLIPS 66 CO  JONES CREEK TERMINAL,STATE HWY 36 S,JONES CREEK,BRAZORIA,TX,77541,77541,48039,48,132376083,78378508,PHILLIPS 66 CO,PHILLIPS 66,6,C,NULL,VIVEK GOPAL,9794912365,NULL,VIVEK.GOPAL@P66.COM,14.6,0,0.9,294.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,1,424710,424,4247,42471,424710,NULL,NULL,NULL,NULL,NULL,5171,NULL,1608924,NULL,612.1760497,12976,19126.6366,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,77481WPRSHYUJON,49601,110000608254,29.478295,-95.635775,0,14,44,878,FRS,2019,NULL,NULL,WA PARISH ELECTRIC GENERATING STATION,2500 YU JONES RD,THOMPSONS,FORT BEND,TX,77481,77481,48157,48,NA,120807255,NRG ENERGY INC,NRG ENERGY INC,6,C,NULL,DAVID KNOX,7135375730,NULL,DAVID.KNOX@NRG.COM,152.4,25.6,6.7,403.7,EPRI Fac Spec,EPRI Fac Spec,EPRI Fac Spec,EPRI Fac Spec,NULL,NULL,NULL,NULL,0.180000007,4DigitNAICS,1,221122,221,2211,22112,221122,NULL,NULL,NULL,NULL,NULL,4911,1.20701E+13,3124292,Outfall,844.03319,12977,16098.5491,NULL,1,1,1,NULL,NULL,NULL
2018,77483CNCHM13MIL,49602,110006126717,28.7875,-95.943056,0,14,7,784,FRS,2019,NULL,NULL,EQUISTAR CHEMICALS LP-MATAGORDA FACILITY,17042 STATE HWY 60 S,BAY CITY,MATAGORDA,TX,77414,77414,48321,48,118495126,969557263,LYONDELLBASELL INDUSTRIES,LYONDELLBASELL INDUSTRIES,6,C,NULL,ALEXANDRA G TAYLOR,9792447184,NULL,ALEXANDRA.TAYLOR@LYB.COM,33.7,2.3,0.6,554.5,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,NULL,325211,325,3252,32521,325211,NULL,NULL,NULL,NULL,NULL,2821,1.20903E+13,3766368,Outfall,109.0790164,12935,30738.85635,NULL,1,1,NULL,NULL,NULL,NULL
2002,77484CPPRN20110,49603,110012256236,30.05694,-95.94616,0,14,6,958,FRS,2019,NULL,NULL,COPPER ENERGY SERVICES COMPRESSION GROUP,20110 GH CIRCLE,WALLER,WALLER,TX,77484,77484,48473,48,879041309,879041309,COOPER CAMERON CORP,NULL,6,C,NA,LAWRENCE HULVEY,7138901352,NULL,NULL,9.6,9.7,0.8,298.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,333912,333,3339,33391,333912,NULL,NULL,NULL,NULL,NULL,3563,NULL,1508073,NULL,527.8985072,53910,37841.74938,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001,77484DSTRC18314,49604,110001870832,30.04022,-95.90842,0,14,11,955,FRS,2019,NULL,NULL,DESTARA CHEMICALS INC,18314 MATHIS RD,WALLER,HARRIS,TX,77484,77484,48201,48,NA,NA,DESTARA CHEMICALS INC,NULL,6,C,NULL,ROBERTO FERNANDEZ J.,9363729167,NULL,NULL,7.7,8.8,0.5,310.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,1,562112,562,5621,56211,562112,NULL,NULL,NULL,NULL,NULL,7389,NULL,1508111,NULL,1792.593085,53910,34293.99466,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,77484PPGFM19914,49605,110005188019,30.05546,-95.94611,0,14,6,957,FRS,2019,NULL,NULL,FLOTEK CHEMISTRY LLC,19914 GH CIR,WALLER,WALLER,TX,77484,77484,48473,48,55661500,159997535,FLOTEK,FLOTEK,6,C,NULL,DUSTIN HAFERNICK,9363720031,NULL,DHAFERNICK@FLOTEKIND.COM,9.8,5.9,0.5,328.1,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,325998,325,3259,32599,325998,NULL,NULL,NULL,NULL,NULL,2851,NULL,1508073,NULL,522.6347329,53910,37840.0256,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,77487NLCCH7701U,49606,110024035970,29.6192,-95.6375,0,14,43,898,FRS,2019,NULL,NULL,NALCO CO LLC,7701 US HWY 90A,SUGAR LAND,FORT BEND,TX,77478,77478,48157,48,4962403,6154611,ECOLAB INC,ECOLAB INC,6,C,NULL,SCOTT  SCHAWALDER,2812637401,NULL,SSCHAWALDER@NALCO.COM,6.4,0,0.9,298.7,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,325998,325,3259,32599,325998,NULL,NULL,NULL,NULL,NULL,2869,NULL,1572582,NULL,371.9413864,12977,1815.174824,NULL,1,1,NULL,NULL,NULL,NULL
1996,77488NNYPL700HW,49607,110000823798,29.323257,-96.120667,1,14,-14,857,Manual,2015,"Can't confirm, no signage, but matches google business entry and looks plausible",NULL,NAN YA PLASTICS CORP USA,700 HWY 59 LOOP RR,WHARTON,WHARTON,TX,77488,77488,48481,48,TXD102661,80625106,FORMOSA PLASTICS CORP USA,NULL,6,C,NULL,JERRY FINK,4095325494,NULL,NULL,9.4,9.7,0.7,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.039999999,6DigitNAICS,NULL,326113,326,3261,32611,326113,NULL,NULL,NULL,NULL,NULL,3081,NULL,1611678,NULL,669.6930329,12977,55918.30861,NULL,NULL,1,NULL,NULL,NULL,NULL
2014,77489MRSNP1384P,49608,110042002748,29.62247,-95.5426,0,14,55,898,FRS,2019,NULL,NULL,EMERSON PROCESS MANAGEMENT VALVE ACTUATION LLC,13840 PIKE RD,MISSOURI CITY,FORT BEND,TX,77489,77489,48157,48,179554381,179554381,EMERSON ELECTRIC CO,EMERSON ELECTRIC CO,6,C,NULL,JASON  GAVULA,2814991561,NULL,JASON.GAQVULA@EMERSON.COM,9.6,9.7,0.8,298.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,333995,333,3339,33399,333995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1572592,NULL,1940.74154,12977,10961.58255,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,7748WCMXCN1393B,49609,110038201718,29.62196,-95.54157,0,14,55,898,FRS,2019,NULL,NULL,CEMEX CONSTRUCTION MATERIALS HOUSTON LLC - MISSOURI CITY,13930B PIKE ROAD,MISSOURI CITY,FORT BEND,TX,77489,77489,48157,48,NA,189840945,CEMEX INC,CEMEX INC,6,C,NULL,DANIEL ESCOBAR,7133324040,NULL,DANIEL.ESCOBARD@CEMEX.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1572592,NULL,1976.727865,12977,11061.04859,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,7748WGDMNM191KE,49610,110070071512,30.05488,-95.85745,0,14,17,957,FRS,2019,NULL,NULL,GOODMAN MANUFACTURING CO LP,19001 KERMIER ROAD,WALLER,HARRIS,TX,77484,77484,48201,48,948347927,948347927,GOODMAN MANUFACTURING CO LP,GOODMAN MANUFACTURING CO LP,6,C,NULL,SATARA HENRY,7133466384,NULL,SATARA.HENRY@GOODMANMFG.COM,9.6,8.2,0.6,296.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.029999999,6DigitNAICS,NULL,333415,333,3334,33341,333415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1508091,NULL,2580.538648,53910,29311.15494,NULL,1,1,1,NULL,NULL,NULL
2018,7748WLGCYQ1475A,49611,110070232654,30.070115,-95.960079,0,14,5,959,FRS,2019,NULL,NULL,ALEGACY EQUIPMENT LLC,1475 ALEGACY PLACE,WALLER,WALLER,TX,77484,77484,48473,48,NA,NULL,NA,ALEGACY GROUP,6,C,NULL,STEVEN MOUNCE,9728623911,204,STEVE@MOUNCE.NET,10.4,10.6,0.8,295.4,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.449999988,6DigitNAICS,NULL,333132,333,3331,33313,333132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1508067,NULL,1048.882873,53910,39184.90792,NULL,1,1,NULL,NULL,NULL,NULL
2018,77492KTGLV5105E,49612,110000462589,29.78809,-95.80472,0,14,23,921,FRS,2019,NULL,NULL,K-T GALVANIZING CO,5105 E THIRD ST,KATY,HARRIS,TX,77493,77493,48201,48,99385916,99385916,K-T GALVANIZING CO,K-T GALVANIZING CO,6,C,NULL,JENNIFER LOGAN,2813919201,NULL,JENNIFER@KTGALVANIZING.COM,15.2,15.2,0.6,294.3,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.310000002,6DigitNAICS,NULL,332812,332,3328,33281,332812,NULL,NULL,NULL,NULL,NULL,3479,NULL,1439171,NULL,2031.05885,12977,23396.48219,NULL,1,1,NULL,NULL,NULL,NULL
1994,77492LLSTT30001,49613,110002317546,29.783361,-95.889662,0,14,13,920,FRS,2019,NULL,NULL,STATE CHEMICAL MFG CO,30001 KATY-BROOKSHIRE RD,KATY,WALLER,TX,77492,774920988,48473,48,4520987,NA,NA,NULL,6,C,NULL,WILLIAM A BARNETT,2168617114,NULL,NULL,11,7.1,0.4,319.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,325612,325,3256,32561,325612,NULL,NULL,NULL,NULL,NULL,2842,NULL,1439187,NULL,548.8794362,12977,28831.46992,NULL,NULL,1,NULL,NULL,NULL,NULL
2001,77493MHPRY28377,49614,110013286666,29.87452,-95.86452,0,14,16,933,FRS,2019,NULL,NULL,MH-PRYAMID INC,28377 FM 529,KATY,HARRIS,TX,77493,77493,48201,48,150414159,NA,NA,NULL,6,C,NA,PAUL HAMILTON,2813712424,NULL,NULL,10.4,10.6,0.8,295.4,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.449999988,6DigitNAICS,NULL,333132,333,3331,33313,333132,NULL,NULL,NULL,NULL,NULL,3533,NULL,1438833,NULL,3249.596767,12977,34549.47851,NULL,NULL,1,NULL,NULL,NULL,NULL
2005,77494CNTRY27734,49615,110025334029,29.786,-95.85414,0,14,17,921,FRS,2019,NULL,NULL,CENTURY ASPHALT LTD  KATY PLANT,27734 US HWY 90,KATY,WALLER,TX,77494,77494,48473,48,NA,NA,NA,NULL,6,C,NULL,PHILLIP KING,2814212621,NULL,NULL,10.7,11.6,1,397,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.430000007,6DigitNAICS,NULL,324121,324,3241,32412,324121,NULL,NULL,NULL,NULL,NULL,2951,NULL,1439197,NULL,535.1905072,12977,26434.33893,NULL,NULL,1,NULL,NULL,NULL,NULL
