TotalemploymentnumberofjobsUmp,FarmemploymentUmpPCT,MiningquarryingandoilandgasextractionUmpPCT,ConstructionUmpPCT,ForestryfishingandrelatedactivitiesUmpPCT,HealthcareandsocialassistanceUmpPCT,PerCapitapersonalincome2018,GDP2018,PercentPopulationUnder18,PercentPopulationOver65,PercentNonwhite,PercentofPopulationBelowPovertyLevel,UnemploymentRate,Populationpersquaremile2010,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,prienv,prienvOppose,teachGW,teachGWOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose
78443.0,0.31,0.04,2.71,0.07,2.39,59687.0,5616653,28.46,9.59,15.55,5.56,2.7,364.5,34.04,65.98,61.17,38.98,66.1,33.26,51.82,18.22,50.66,19.14,53.37,21.26,53.6,15.15,65.18,12.58,61.0,13.48,69.19,29.96,63.15,35.52,54.83,44.81,34.0,65.8,84.13,15.59,81.34,18.26,34.79,63.89,69.34,27.66,72.63,27.06,62.08,22.23,48.92,36.85,51.43,29.18,55.73,44.19,36.1,56.84,52.34,39.19,60.16,31.19,67.73,23.42,67.91,24.79,43.37,56.63,58.06,8.1
38780.0,0.42,,2.69,,3.43,47031.0,3183353,27.13,10.3,6.95,6.24,3.5,204.4,30.42,69.55,53.67,45.64,55.34,44.38,49.86,18.15,49.91,19.94,52.29,24.8,55.63,17.06,65.19,12.3,58.4,13.32,67.56,32.35,58.95,39.58,58.62,40.72,34.22,65.93,81.1,18.79,79.59,20.02,29.49,69.62,68.14,28.47,69.91,30.23,57.18,23.94,44.82,36.87,46.39,30.81,50.7,49.25,32.83,59.96,49.29,42.79,56.62,34.57,65.47,28.71,64.63,29.24,36.65,63.35,47.39,9.31
6840.0,4.89,0.07,1.98,0.59,,46632.0,451649,24.2,17.5,3.12,8.46,3.8,25.9,31.1,68.81,58.04,42.44,60.28,39.32,48.64,19.41,47.3,20.78,51.58,24.64,54.27,16.82,64.46,13.58,57.7,14.34,66.86,32.28,57.89,40.37,57.81,41.08,35.97,63.27,81.51,17.99,78.43,21.05,32.51,66.65,67.03,29.59,69.01,30.87,58.0,22.39,45.35,38.67,45.24,30.72,51.17,48.66,34.73,58.88,50.34,41.78,57.06,34.58,63.72,30.8,64.16,30.57,39.24,60.76,52.45,8.8
116438.0,1.06,0.05,1.7,0.14,4.31,47196.0,7972940,23.01,13.77,10.52,12.44,3.2,112.2,33.03,66.84,60.48,39.81,65.02,34.39,49.99,18.58,49.19,19.57,55.25,23.18,54.1,16.1,67.47,13.3,61.59,13.77,68.89,30.01,60.55,37.77,52.19,45.89,33.4,66.0,83.04,16.41,79.08,20.33,33.07,65.88,68.31,28.44,72.54,27.28,59.0,20.85,48.4,35.08,47.95,30.29,54.62,45.15,36.03,58.51,52.2,40.5,59.89,32.96,66.95,27.43,67.91,26.45,40.95,59.05,57.04,8.3
27768.0,0.98,,1.05,,2.87,47604.0,2177534,25.26,16.23,9.13,9.79,3.2,85.1,30.53,69.49,58.29,41.72,62.9,36.47,49.89,19.28,48.48,20.0,54.36,22.35,55.29,16.09,65.95,13.07,59.37,14.35,68.45,30.27,59.9,38.09,54.0,44.17,35.15,64.18,81.8,17.32,79.25,20.04,32.04,66.61,67.3,29.46,70.96,28.72,61.65,21.35,48.37,36.56,47.87,29.81,53.43,46.37,33.56,59.45,49.27,42.21,57.73,33.52,65.86,26.69,65.75,27.32,39.22,60.78,55.15,8.84
7074.0,3.13,,1.43,,3.54,49913.0,644872,20.76,17.16,6.84,14.9,2.7,17.3,34.23,65.51,63.94,36.0,65.49,33.7,52.4,17.0,50.67,17.92,56.94,21.34,56.27,14.23,67.74,12.44,61.88,12.54,68.9,29.64,61.21,36.9,51.67,46.93,31.36,67.95,83.18,15.82,80.15,18.84,33.46,65.51,70.29,26.42,74.3,25.46,63.8,18.68,51.25,33.61,50.75,27.34,57.49,42.24,38.38,56.25,54.97,37.66,62.16,30.42,68.86,25.07,69.74,24.71,43.2,56.8,57.49,7.57
5688.0,4.78,,1.57,,,51320.0,504392,22.24,21.35,5.06,11.97,4.4,13.2,32.73,67.13,61.19,39.03,62.38,36.9,50.87,17.9,49.03,19.39,55.12,22.85,55.15,15.29,66.63,12.95,60.34,13.31,68.09,30.73,59.13,39.2,56.37,42.35,35.04,64.28,82.51,16.78,79.32,19.94,33.33,65.85,68.83,27.67,72.3,27.6,60.57,20.58,47.73,36.96,46.73,29.32,54.54,45.25,36.81,56.96,52.9,38.8,59.09,32.28,65.84,27.35,66.92,26.91,42.07,57.93,55.39,8.0
11389.0,5.02,,1.61,,3.94,42005.0,820431,23.78,20.16,4.6,12.8,4.4,26.3,31.8,68.08,57.78,42.93,60.48,39.23,48.27,19.59,47.22,20.88,52.09,24.36,54.57,16.97,64.76,13.75,58.75,14.38,66.18,33.03,57.39,40.83,57.58,41.3,35.27,63.86,81.37,18.08,77.91,21.56,33.19,66.15,66.72,29.84,69.71,30.37,57.22,22.99,45.54,37.23,45.14,29.98,51.21,48.58,34.84,59.23,50.61,41.85,57.25,34.56,63.95,30.65,64.51,30.11,39.23,60.77,52.47,8.89
2219.0,7.84,0.0,,1.41,4.77,61255.0,260710,20.73,25.41,7.33,10.57,3.7,6.2,35.63,64.24,63.35,37.22,66.38,33.25,51.88,17.39,51.02,18.29,57.9,21.25,57.39,14.29,68.41,12.15,62.6,12.34,69.93,28.98,61.06,37.24,52.96,45.9,31.73,67.43,83.61,15.63,80.06,19.35,36.26,63.01,69.77,26.78,74.24,25.83,63.74,18.87,50.52,34.21,51.36,27.06,57.04,42.75,38.48,56.4,55.12,37.54,61.5,30.78,68.22,25.74,69.21,25.1,44.31,55.69,57.91,7.6
10746.0,3.11,,1.71,,,48724.0,656788,21.88,20.11,2.72,6.02,3.3,41.4,33.12,66.79,59.48,40.31,61.89,37.76,51.28,17.27,51.01,18.68,56.73,22.77,56.93,15.31,68.43,11.95,61.21,12.45,69.4,30.0,60.15,38.28,55.79,43.26,32.59,67.25,82.53,16.98,80.19,19.3,32.42,66.78,69.39,27.13,73.01,27.15,61.1,20.59,48.81,34.94,48.5,28.47,55.05,44.78,36.39,57.09,52.96,38.69,59.96,31.31,67.71,25.84,67.59,26.27,41.14,58.86,53.39,8.31
8154.0,2.29,0.04,1.89,0.31,4.87,39746.0,487209,24.77,21.07,3.73,14.51,6.2,25.8,31.72,68.17,58.02,42.64,59.88,39.67,47.95,19.86,46.27,21.4,51.61,25.44,52.97,17.63,63.46,14.07,57.56,14.77,66.49,32.55,56.48,41.88,57.48,41.46,36.49,62.63,81.41,18.07,77.89,21.56,32.65,66.59,66.45,30.07,69.18,30.74,56.77,24.3,44.59,39.34,44.0,31.61,50.58,49.23,34.44,59.35,49.87,42.25,56.0,35.86,63.0,31.14,63.88,30.53,39.12,60.88,52.08,8.9
9036.0,2.78,,1.9,,3.99,44556.0,825656,23.69,16.45,6.52,8.54,3.9,45.2,31.09,68.84,58.22,41.89,60.19,38.97,49.98,19.17,47.17,20.76,53.31,23.98,52.87,16.75,64.91,13.92,58.55,14.77,67.0,31.79,57.53,40.92,57.68,41.21,37.36,62.13,81.62,17.87,78.75,20.58,31.43,67.44,67.25,29.43,70.19,29.48,58.69,22.37,45.49,39.34,44.21,31.8,52.14,47.65,35.23,57.6,50.17,40.94,56.92,34.0,63.87,28.7,64.77,28.6,40.2,59.8,54.23,8.59
126143.0,0.15,,1.48,,3.46,67928.0,9752907,25.04,13.27,13.64,4.88,2.8,619.7,36.55,63.51,65.31,33.74,69.78,28.81,54.39,17.3,54.83,17.98,61.45,21.11,57.64,14.69,71.54,11.6,64.5,12.33,72.11,26.76,63.78,33.5,45.17,53.22,31.07,68.76,85.12,13.82,83.22,15.83,35.69,62.84,70.96,26.04,74.25,24.36,66.74,17.22,55.79,30.77,58.25,25.69,61.13,38.72,37.2,56.61,54.12,38.05,63.49,28.47,71.25,22.18,71.53,21.76,44.78,55.22,61.93,7.51
6345.0,2.34,,1.93,,2.53,42979.0,418797,24.16,19.38,12.62,12.08,4.0,25.8,32.29,67.56,62.88,37.05,63.7,35.34,52.57,17.36,50.62,18.54,56.42,21.42,56.05,14.29,66.94,12.79,60.9,13.09,68.65,29.77,59.8,38.29,55.25,43.18,34.87,64.46,82.27,16.86,79.42,19.69,31.92,66.99,69.52,27.04,73.67,26.12,61.82,19.01,49.43,36.09,46.57,27.97,56.77,43.0,39.12,53.75,54.62,36.15,60.61,30.0,66.88,25.47,67.95,25.19,43.8,56.2,56.54,7.59
3208.0,5.15,,1.72,,4.99,59516.0,330518,22.9,18.4,5.75,9.6,3.4,8.8,32.12,67.81,57.35,43.01,59.16,40.3,48.84,19.42,46.96,21.34,52.59,25.12,53.07,17.22,65.11,13.81,58.49,14.55,66.44,32.71,57.46,41.09,58.58,40.4,36.92,62.49,81.89,17.68,78.59,20.92,33.49,65.69,67.32,29.33,69.39,30.52,58.12,23.31,45.09,38.94,44.77,32.0,51.49,48.34,34.52,59.48,50.4,41.9,56.92,35.09,63.99,29.83,64.75,29.65,39.62,60.38,53.21,8.75
32463.0,1.33,,1.16,,3.04,50036.0,2509223,18.33,15.47,6.34,13.43,2.9,82.2,35.2,64.56,65.95,33.98,68.13,31.04,53.47,16.61,52.07,17.13,58.53,20.09,57.33,13.5,68.73,11.95,63.05,12.05,70.42,28.03,63.04,35.1,49.71,49.02,30.17,69.23,83.87,15.11,81.04,17.99,34.59,64.21,71.0,25.71,75.5,24.15,65.72,17.52,52.78,32.65,53.2,26.37,58.89,40.84,38.79,55.92,55.49,37.17,63.16,29.52,69.88,23.93,70.74,23.64,44.5,55.5,59.51,7.3
65292.0,0.68,,2.93,,3.22,50181.0,4002893,28.6,11.45,5.31,5.0,3.3,188.5,31.16,68.82,56.27,43.56,59.37,40.14,49.07,19.17,48.58,20.94,53.68,25.24,54.04,16.82,66.51,13.14,59.5,14.13,67.2,32.33,58.69,40.09,58.1,41.44,36.16,63.53,82.01,17.87,79.58,20.06,31.77,67.21,67.68,29.03,68.76,31.05,58.35,24.74,44.05,40.25,42.14,33.38,51.68,48.23,33.56,59.53,49.88,41.81,57.19,32.93,64.18,27.71,64.38,28.38,38.19,61.81,51.76,9.01
6447.0,4.27,,1.86,,,57186.0,620648,23.09,19.68,7.48,12.24,3.8,13.8,33.15,66.7,60.28,40.25,61.29,38.28,49.91,18.41,48.25,19.96,53.98,24.13,54.54,16.13,66.52,13.28,59.65,13.56,67.55,31.39,57.88,40.49,56.98,41.76,34.85,64.28,82.56,16.76,78.84,20.51,34.33,65.02,68.35,28.18,71.62,28.41,59.47,21.97,47.19,37.23,46.43,29.75,53.7,46.1,36.8,57.75,53.01,39.54,58.8,33.48,65.32,29.0,66.48,28.22,41.6,58.4,54.38,8.14
16146.0,0.36,1.22,1.32,0.22,,33880.0,882622,23.14,17.27,57.42,31.5,7.1,69.8,27.95,72.01,66.82,31.34,64.1,33.82,60.54,13.28,59.09,13.87,60.43,16.19,59.15,9.94,66.63,11.93,61.21,12.72,71.21,26.82,60.99,38.34,62.13,35.76,40.44,58.81,81.61,17.48,80.53,18.21,22.15,75.64,70.9,26.07,77.36,21.53,65.58,11.92,47.88,38.62,41.72,24.04,58.02,41.86,43.65,39.14,55.25,26.96,54.9,22.54,58.28,19.71,62.04,19.91,50.64,49.36,55.07,6.47
19910.0,0.66,0.04,1.3,0.11,2.3,36003.0,1155768,23.71,17.47,14.85,19.3,4.7,92.6,27.07,72.86,52.23,47.34,52.61,46.44,47.64,20.95,48.02,22.08,49.65,27.47,52.24,20.23,59.52,16.1,53.97,17.68,63.93,35.43,52.12,47.45,66.75,31.95,45.14,53.77,77.24,22.55,75.39,23.99,26.55,71.96,63.02,34.07,65.61,33.82,53.09,25.94,40.8,41.5,35.72,33.19,45.56,54.23,32.48,55.56,44.92,42.76,44.58,37.69,51.42,33.09,53.92,32.47,36.94,63.06,42.76,10.59
4134.0,4.41,,2.03,,,33460.0,198523,21.02,21.46,42.44,22.63,7.0,18.0,28.49,71.4,61.77,37.18,60.56,38.05,55.86,15.24,55.78,16.02,57.57,19.82,57.92,12.68,64.98,12.93,59.62,13.56,68.31,30.35,57.22,42.15,62.39,35.65,39.95,58.77,79.8,19.37,77.8,21.19,24.3,74.05,68.44,28.27,74.92,24.47,60.79,15.78,45.86,37.81,41.51,25.04,53.96,45.85,40.78,44.49,53.32,30.97,52.1,26.92,56.45,23.92,60.25,22.9,46.59,53.41,50.25,7.49
7226.0,1.86,0.11,2.6,0.43,,33809.0,448492,25.66,18.35,45.85,22.21,6.2,26.6,29.14,70.69,61.85,36.95,59.34,39.27,56.62,14.47,56.26,15.48,59.03,19.45,59.02,12.08,66.3,12.48,60.16,12.85,68.18,30.37,57.31,41.91,62.23,35.63,38.84,59.9,79.69,19.34,77.74,21.1,24.44,74.07,69.59,27.15,76.07,23.48,62.02,15.03,46.22,37.31,41.35,24.81,55.07,44.73,41.96,43.98,55.04,29.98,53.48,26.33,57.56,23.69,61.3,22.66,47.09,52.91,49.9,7.26
2240.0,4.11,0.0,,,3.25,30285.0,317952,22.18,17.35,39.19,20.02,6.1,21.5,25.41,74.48,60.09,37.86,56.02,42.08,55.52,15.29,54.59,16.6,55.18,21.32,56.61,13.45,64.29,13.17,57.49,14.01,67.69,30.94,56.34,43.04,65.41,32.63,42.8,56.49,78.7,20.56,78.2,20.55,20.99,77.21,68.45,28.08,73.67,25.5,57.82,17.37,43.99,39.67,36.92,27.5,52.19,47.67,38.71,45.3,51.09,32.13,50.24,27.83,55.25,24.4,58.28,24.39,43.65,56.35,46.81,7.92
15864.0,1.51,0.03,0.96,0.39,3.92,38213.0,961922,25.01,14.17,67.17,35.57,7.0,39.0,30.87,69.06,70.47,27.76,70.03,28.25,64.51,11.38,65.45,11.26,67.13,13.27,64.56,7.82,71.22,9.98,66.01,10.48,73.26,24.92,64.17,35.01,51.55,46.5,33.24,65.88,82.86,16.0,81.27,17.57,22.75,74.94,73.46,23.38,82.69,16.65,68.86,9.09,52.55,31.82,49.73,18.99,62.55,37.3,46.98,35.97,59.41,23.23,59.7,18.56,63.36,15.55,66.4,15.36,54.68,45.33,58.86,5.59
5542.0,5.1,0.08,1.26,2.24,,33043.0,288383,24.12,17.65,33.05,26.24,5.5,25.5,26.26,73.62,57.79,41.32,56.19,42.28,52.59,17.87,51.39,18.95,52.62,23.03,54.17,15.76,62.06,14.84,56.63,15.97,65.16,33.52,53.75,45.63,65.38,32.81,44.08,54.65,77.58,21.78,75.95,23.0,23.93,74.42,65.64,31.14,70.53,28.72,57.05,19.9,43.03,40.48,38.26,29.04,49.52,50.27,36.76,48.3,48.79,35.64,47.55,31.23,52.17,27.66,55.67,26.68,41.45,58.55,46.35,8.82
3214.0,4.59,,3.5,,,37615.0,120154,19.73,21.44,35.42,13.74,6.3,16.9,25.5,74.42,55.22,43.64,53.5,44.88,51.74,18.2,50.73,19.63,51.65,24.37,52.81,16.79,60.82,15.19,54.84,16.67,64.64,34.25,53.49,46.08,67.46,30.85,45.9,53.19,77.53,22.08,76.15,22.9,22.66,75.57,65.13,31.83,69.16,29.93,54.88,21.21,40.8,42.43,35.8,31.1,47.73,52.07,35.49,49.71,47.14,37.36,46.78,32.6,51.89,28.85,54.92,28.55,39.66,60.34,45.05,9.2
7847.0,2.18,0.06,1.43,0.43,,34805.0,456335,24.96,15.87,46.33,22.53,5.6,34.7,27.38,72.51,63.55,35.0,61.74,36.45,57.57,14.86,57.28,15.43,58.68,18.65,58.39,11.88,65.28,12.77,59.76,13.52,68.98,29.33,58.62,40.56,61.65,36.28,40.41,58.46,79.85,19.2,78.35,20.47,22.65,75.39,69.07,27.54,75.93,23.23,62.07,14.6,46.05,38.35,42.07,24.31,54.87,44.94,41.33,42.54,53.38,29.71,52.55,25.43,56.59,22.31,60.22,21.72,47.13,52.87,51.38,7.2
3731.0,2.15,,1.27,,,33646.0,702981,22.4,20.44,32.05,23.9,5.5,20.4,23.38,76.43,51.92,44.4,42.94,56.02,53.66,13.1,53.12,16.09,52.85,25.53,59.13,14.3,66.58,11.43,56.87,11.53,65.41,34.79,51.78,47.87,70.0,28.02,39.81,60.13,76.56,22.9,77.76,21.01,17.7,81.41,70.44,25.83,74.29,26.08,51.44,19.96,42.01,37.48,31.25,27.56,50.58,49.44,38.01,46.16,53.39,30.49,50.99,27.0,57.67,24.22,58.57,25.28,39.04,60.96,34.79,8.63
4984.0,1.83,0.11,,,,31494.0,583666,21.74,15.84,87.94,42.8,10.7,19.7,28.58,71.31,71.06,26.95,70.0,28.11,66.53,10.26,67.08,10.05,66.77,11.54,64.49,6.15,70.05,9.83,65.3,10.43,73.81,23.99,64.74,33.91,51.72,45.71,32.79,66.19,81.8,16.87,80.79,17.8,17.97,79.48,73.54,23.33,83.62,15.59,70.64,7.25,52.75,32.44,49.19,17.07,63.43,36.22,49.26,31.86,60.25,20.57,60.74,16.27,64.28,13.8,67.08,13.62,55.3,44.7,58.66,5.19
5219.0,1.81,1.18,2.29,1.0,,36431.0,272738,22.88,19.04,36.19,18.4,6.2,24.2,29.8,70.13,60.3,39.05,62.1,37.13,54.53,16.16,56.23,16.35,58.37,20.2,59.42,13.63,65.41,12.64,60.23,13.49,68.67,30.49,57.88,41.37,60.3,38.04,37.25,61.53,79.99,19.32,78.02,21.29,26.45,71.99,67.63,29.21,74.42,25.23,61.76,17.03,46.99,35.66,43.82,24.94,53.73,46.05,39.47,47.25,52.45,33.48,52.37,28.36,58.12,24.37,60.74,23.69,45.01,54.99,48.91,8.17
8623.0,1.69,,1.68,,,39191.0,556167,23.68,16.91,60.24,26.19,7.5,50.3,27.64,72.32,65.82,32.17,63.37,34.49,60.79,13.14,60.18,13.71,60.65,16.51,59.35,10.04,67.09,11.7,61.2,12.56,70.68,27.48,61.08,38.26,59.87,38.1,39.47,59.79,80.85,18.24,79.97,18.83,21.35,76.4,70.88,25.9,78.37,20.61,64.54,12.11,47.5,37.71,42.83,23.38,57.58,42.27,43.04,39.64,54.81,27.19,54.85,22.58,58.7,19.41,62.22,19.36,49.93,50.07,54.44,6.46
11114.0,1.49,0.05,0.8,0.84,4.95,33915.0,606094,27.8,13.69,78.4,35.34,7.7,47.3,29.84,70.03,71.68,26.53,68.61,29.35,65.87,10.45,65.59,10.8,67.2,12.65,63.62,6.81,70.26,10.24,66.06,10.49,73.23,24.45,63.79,35.12,55.06,42.4,35.3,63.56,82.85,15.83,81.24,17.27,20.61,77.17,73.8,22.96,83.33,15.98,69.87,7.99,51.3,35.09,46.89,18.84,63.97,35.75,49.59,33.39,61.24,20.87,60.62,17.24,62.87,15.7,67.57,14.32,56.85,43.15,60.5,5.09
11020.0,1.31,0.26,1.31,0.47,3.15,33203.0,615130,23.63,15.91,54.85,23.59,6.6,37.9,29.22,70.66,64.57,33.84,62.75,35.37,59.21,13.81,58.16,14.53,58.37,18.47,58.66,10.92,66.14,12.33,60.94,12.82,69.4,28.72,59.5,39.72,61.18,36.61,39.74,59.05,81.08,17.88,79.26,19.46,22.79,75.15,70.4,26.32,76.8,22.25,62.35,14.15,46.86,37.56,41.79,24.32,56.5,43.33,43.01,41.4,55.19,28.44,54.26,24.71,57.76,22.19,61.62,21.59,49.07,50.93,52.93,6.62
8439.0,2.01,,2.64,,1.88,35748.0,541807,25.06,15.92,37.39,22.76,4.9,47.3,27.63,72.24,60.28,38.6,58.4,40.07,54.57,16.12,53.95,17.17,55.62,21.28,56.15,13.87,63.69,13.7,58.24,14.46,67.08,31.45,56.02,43.32,63.78,34.25,41.81,57.03,79.33,19.86,77.44,21.46,24.27,74.0,67.68,29.11,73.29,25.99,59.22,17.49,44.67,39.08,39.59,27.14,52.33,47.45,39.25,46.58,51.75,33.14,50.71,29.0,55.38,25.6,59.02,24.76,44.52,55.48,49.14,7.91
94380.0,0.15,,1.76,,2.48,40702.0,5006943,26.42,12.1,30.45,9.68,4.4,338.7,27.76,72.25,56.81,41.18,57.42,41.55,51.44,18.4,51.6,19.11,52.56,24.19,55.43,16.89,61.83,14.22,56.43,15.51,67.38,31.38,56.27,43.4,63.87,34.94,41.6,57.67,77.72,22.17,77.69,21.77,26.2,71.95,66.05,31.24,69.64,29.61,55.54,22.0,43.82,38.35,38.95,30.0,49.37,50.54,35.09,51.17,47.94,38.15,48.45,32.28,55.07,27.46,56.95,27.55,40.18,59.83,46.08,9.37
54812.0,0.17,0.11,1.28,0.12,3.46,38880.0,3614553,23.18,12.74,40.42,25.05,5.1,160.7,30.65,69.21,63.03,35.78,63.35,35.52,56.77,14.94,57.88,15.21,59.92,19.16,59.84,12.65,67.13,12.06,61.81,12.67,69.98,28.83,59.67,39.54,58.5,39.69,35.87,63.04,80.89,18.21,78.91,20.14,26.3,71.89,69.65,27.42,76.86,22.74,64.37,15.37,48.92,34.56,45.62,24.22,55.94,43.86,40.85,46.51,54.49,32.28,54.91,26.43,60.43,23.18,62.88,22.83,45.88,54.12,50.76,7.6
2819.0,1.95,,,,,33970.0,169746,24.23,18.27,36.32,17.61,6.8,14.4,26.97,72.97,58.56,40.32,56.83,41.61,53.62,17.01,52.91,18.2,54.09,22.44,54.68,15.06,62.84,14.28,57.19,15.39,66.75,31.97,55.38,44.22,65.42,32.86,43.98,55.04,79.05,20.43,77.4,21.7,24.29,73.89,66.62,30.39,71.51,27.63,57.89,19.1,43.25,40.83,38.14,29.41,50.39,49.44,37.47,48.34,49.62,35.35,49.0,30.82,54.04,27.08,57.42,26.53,42.78,57.22,48.36,8.4
7922.0,2.46,,2.5,,,32529.0,398739,26.6,14.21,10.86,14.38,7.4,47.2,28.09,71.84,51.32,48.87,54.83,44.94,45.3,21.98,46.86,22.34,48.18,28.38,52.83,21.55,58.87,15.84,53.86,17.52,64.66,35.21,51.66,47.85,66.34,32.53,42.07,56.82,77.14,22.78,74.53,25.24,27.89,70.82,61.9,35.22,65.05,34.75,54.1,26.79,40.93,40.15,37.51,33.06,45.41,54.33,32.03,57.01,44.55,44.72,44.94,39.18,52.69,33.32,54.06,32.96,35.2,64.8,40.76,11.36
3535.0,3.59,0.23,,1.8,,28716.0,154787,20.15,12.55,26.82,11.39,7.8,20.2,27.7,72.09,54.69,45.36,54.78,44.34,49.72,18.63,49.64,19.89,51.78,25.15,53.74,17.2,60.54,15.59,55.65,16.23,63.92,35.05,51.87,47.39,66.3,31.77,44.11,54.23,77.65,21.71,74.5,24.58,26.41,72.43,64.45,32.44,68.53,31.12,54.98,21.88,42.32,39.98,38.03,29.14,47.94,51.78,36.65,51.34,49.27,37.71,47.65,33.92,52.51,30.97,56.21,28.94,40.29,59.71,44.62,9.3
13977.0,0.62,0.05,0.96,0.31,2.19,35632.0,763469,23.82,16.79,44.61,23.71,5.1,51.9,27.24,72.67,61.14,37.44,59.14,39.01,55.93,15.46,54.89,16.37,55.65,20.0,55.9,12.97,63.6,13.33,58.95,14.29,67.92,30.46,57.47,41.88,63.57,34.55,42.09,56.88,79.72,19.51,78.17,20.69,23.01,75.09,68.17,28.66,73.13,24.75,59.58,16.12,44.98,39.37,39.54,26.68,53.45,46.35,39.53,44.71,51.57,31.92,50.97,27.39,55.27,23.93,58.85,23.37,45.34,54.66,50.46,7.63
21749.0,0.29,,1.98,,,35262.0,1558572,21.98,18.56,12.57,17.12,5.6,92.7,27.62,72.31,51.73,47.85,52.79,46.26,47.09,21.06,46.62,22.42,49.4,28.38,51.05,20.77,59.75,16.23,53.57,17.57,63.66,35.7,51.79,47.96,68.08,30.62,45.22,53.72,77.44,22.36,75.54,23.84,28.19,70.38,63.46,33.78,66.27,33.25,53.21,26.76,41.08,41.67,37.12,34.23,45.27,54.59,32.61,56.99,45.47,43.75,45.14,39.16,51.78,33.88,54.46,33.1,36.7,63.3,43.51,10.52
126066.0,0.08,,1.62,,2.37,37303.0,7904206,24.27,13.61,31.47,19.88,5.2,326.0,30.97,68.98,59.33,39.99,58.5,40.76,51.29,17.3,51.3,17.67,51.25,23.87,55.34,17.03,61.22,13.4,54.98,14.16,67.03,32.57,55.9,44.06,63.19,35.86,38.65,60.46,79.9,19.92,77.72,21.88,27.8,70.54,67.56,29.57,70.78,28.7,56.74,24.07,44.79,37.96,42.06,29.5,49.8,50.26,36.63,53.49,50.72,39.03,50.46,35.45,56.68,31.41,57.78,32.55,39.85,60.15,47.64,8.64
169149.0,0.16,0.23,1.02,0.07,4.63,39311.0,11214681,24.93,12.64,74.01,23.1,5.2,282.0,32.05,67.94,69.13,28.05,68.94,28.65,63.64,11.45,63.67,11.47,62.47,14.22,61.42,8.39,70.85,10.15,64.6,10.7,73.91,23.52,64.48,34.9,54.23,43.02,34.88,64.15,81.34,17.32,80.44,18.23,22.17,75.42,73.43,23.65,81.35,16.92,64.0,9.2,51.11,33.45,46.07,20.11,61.53,38.39,47.15,35.62,58.66,23.81,58.28,20.62,61.2,18.06,65.1,17.15,52.85,47.15,56.85,5.57
6298.0,2.99,0.08,1.23,0.62,,28371.0,260493,26.57,13.77,84.22,44.71,10.3,25.4,28.89,70.95,71.62,26.69,69.07,28.96,66.01,10.32,65.63,10.51,66.92,12.15,63.21,6.34,70.15,10.24,65.27,10.51,72.4,25.33,63.83,35.0,54.26,43.05,34.3,64.46,81.99,16.56,79.72,18.78,18.64,79.02,73.77,22.81,83.33,15.85,68.9,7.58,51.72,33.79,47.83,17.13,63.1,36.61,50.04,31.32,61.1,19.74,59.98,16.51,62.4,14.35,66.65,13.73,56.92,43.08,59.16,4.91
3819.0,4.08,0.15,1.0,1.25,,31864.0,157389,27.11,14.96,78.36,39.97,10.1,22.4,29.36,70.51,70.55,27.68,68.2,29.78,65.01,10.74,64.33,10.93,65.08,12.66,63.1,6.89,69.11,10.26,64.47,10.58,72.45,25.31,63.18,35.82,54.89,42.48,35.04,63.81,82.13,16.5,80.3,18.27,19.99,77.77,73.62,22.98,82.72,16.45,68.4,8.31,51.04,34.5,47.01,17.97,63.01,36.75,49.14,32.22,60.57,20.31,59.49,16.84,61.65,14.99,65.9,14.32,56.52,43.48,58.93,5.11
466.0,15.31,0.0,,,,18541.0,18356,13.97,17.28,65.66,32.56,11.3,3.4,25.07,74.84,62.64,35.19,60.6,37.05,60.3,13.14,59.14,14.11,58.79,17.45,58.75,10.31,65.74,12.15,59.13,13.02,69.37,28.92,59.56,39.86,62.91,34.87,42.81,56.68,79.46,19.78,78.59,20.23,19.28,78.62,69.98,26.49,77.12,21.81,61.24,12.55,45.32,39.36,39.43,23.3,55.65,44.2,42.01,39.09,53.53,26.84,53.05,22.66,56.54,20.21,60.02,20.19,48.16,51.84,50.88,6.7
8467.0,1.29,0.0,2.76,0.42,2.4,34734.0,486520,22.08,16.69,8.9,17.52,4.7,43.9,26.34,73.49,49.61,50.18,50.19,48.85,45.4,22.0,44.89,23.6,46.62,29.49,49.62,21.94,57.14,17.27,52.83,18.7,61.66,37.57,48.66,50.91,69.94,28.54,46.94,51.56,76.38,23.25,73.99,25.13,26.32,72.47,61.81,35.17,63.24,36.28,51.21,27.99,39.57,42.35,33.17,34.97,44.06,55.67,32.31,56.85,44.44,44.09,43.67,39.63,49.84,35.39,52.81,34.04,35.24,64.76,39.94,11.14
