STATEFP,COUNTYFP,reducetax,CO2limits,localofficials,governor,congress,president,corporations,citizens,regulate,supportRPS,drilloffshore,drillANWR,fundrenewables,rebates,mediaweekly,prienv,teachGW,happening,human,consensus,worried,personal,harmUS,devharm,futuregen,harmplants,timing,affectweather,PerCapitapersonalincome2018,GDP2018,PercentPopulationUnder18,PercentPopulationOver65,PercentNonwhite,PercentofPopulationBelowPovertyLevel,POPESTIMATE2019,UnemploymentRate,AgricultureforestryfishingandhuntingPCT,ConstructionPCT,HealthcareandsocialassistancePCT,Populationpersquaremile2010,TotalemploymentnumberofjobsUmp
28,123,0.55,0.54,0.55,0.51,0.46,0.48,0.4,0.42,0.42,0.4,0.73,0.61,0.41,0.42,0.3,0.62,0.62,0.46,0.36,0.34,0.44,0.48,0.48,0.37,0.32,0.4,0.57,0.46,0.06,0.0,0.64,0.21,0.44,0.51,0.0,0.2,0.1,0.1,0.15,0.0,0.0
28,125,0.72,0.66,0.87,0.78,0.66,0.62,0.58,0.59,0.61,0.61,0.61,0.51,0.56,0.61,0.17,0.8,0.82,0.65,0.46,0.43,0.61,0.67,0.62,0.51,0.44,0.53,0.82,0.63,0.06,0.0,0.6,0.25,0.76,0.53,0.0,0.41,0.25,0.16,0.19,0.0,0.0
28,127,0.4,0.42,0.41,0.39,0.32,0.36,0.28,0.26,0.34,0.32,0.82,0.75,0.35,0.33,0.25,0.47,0.41,0.33,0.21,0.24,0.27,0.28,0.26,0.22,0.2,0.25,0.38,0.36,0.08,0.0,0.59,0.25,0.4,0.49,0.0,0.24,0.1,0.11,0.17,0.0,0.0
28,129,0.29,0.31,0.26,0.28,0.26,0.28,0.22,0.15,0.23,0.2,0.88,0.82,0.21,0.21,0.25,0.34,0.28,0.18,0.12,0.16,0.15,0.16,0.14,0.11,0.09,0.11,0.23,0.26,0.07,0.0,0.59,0.28,0.25,0.32,0.0,0.24,0.15,0.09,0.13,0.0,0.0
28,131,0.33,0.46,0.28,0.37,0.32,0.4,0.28,0.27,0.38,0.33,0.76,0.62,0.31,0.32,0.35,0.38,0.37,0.33,0.24,0.32,0.22,0.17,0.19,0.19,0.23,0.22,0.26,0.29,0.06,0.0,0.54,0.2,0.22,0.29,0.0,0.32,0.16,0.15,0.18,0.0,0.0
28,133,0.71,0.67,0.85,0.79,0.66,0.64,0.56,0.56,0.65,0.63,0.59,0.51,0.53,0.61,0.14,0.77,0.81,0.65,0.47,0.45,0.58,0.62,0.56,0.49,0.45,0.51,0.76,0.6,0.05,0.0,0.55,0.16,0.78,0.52,0.0,0.44,0.11,0.13,0.19,0.0,0.0
28,135,0.62,0.58,0.68,0.61,0.51,0.49,0.43,0.42,0.52,0.52,0.72,0.71,0.44,0.5,0.2,0.66,0.65,0.52,0.4,0.33,0.49,0.5,0.45,0.39,0.33,0.39,0.58,0.51,0.04,0.0,0.38,0.2,0.67,0.37,0.0,0.27,0.24,0.15,0.2,0.0,0.0
28,137,0.4,0.43,0.4,0.39,0.34,0.35,0.3,0.29,0.34,0.34,0.8,0.73,0.35,0.35,0.28,0.47,0.43,0.35,0.23,0.26,0.28,0.27,0.26,0.22,0.21,0.25,0.36,0.37,0.07,0.0,0.57,0.23,0.35,0.32,0.0,0.26,0.14,0.25,0.19,0.0,0.0
28,139,0.27,0.34,0.26,0.3,0.29,0.29,0.24,0.2,0.25,0.25,0.89,0.83,0.26,0.24,0.28,0.31,0.27,0.21,0.17,0.21,0.17,0.14,0.13,0.11,0.12,0.14,0.2,0.26,0.07,0.0,0.59,0.24,0.21,0.41,0.0,0.24,0.25,0.15,0.2,0.0,0.0
28,141,0.18,0.24,0.08,0.1,0.12,0.14,0.1,0.06,0.15,0.09,0.98,0.96,0.18,0.13,0.29,0.21,0.08,0.11,0.03,0.11,0.05,0.03,0.01,0.0,0.0,0.02,0.09,0.2,0.06,0.0,0.52,0.32,0.05,0.32,0.0,0.24,0.15,0.21,0.24,0.0,0.0
28,143,0.71,0.61,0.86,0.77,0.64,0.6,0.56,0.55,0.6,0.59,0.64,0.55,0.52,0.61,0.11,0.79,0.81,0.62,0.43,0.39,0.58,0.64,0.58,0.49,0.42,0.5,0.77,0.59,0.06,0.0,0.73,0.14,0.84,0.5,0.0,0.3,0.11,0.25,0.18,0.0,0.0
28,145,0.27,0.33,0.22,0.23,0.21,0.23,0.21,0.16,0.22,0.23,0.91,0.85,0.28,0.24,0.31,0.32,0.25,0.21,0.12,0.2,0.16,0.17,0.15,0.12,0.14,0.18,0.23,0.28,0.06,0.0,0.61,0.24,0.2,0.32,0.0,0.19,0.14,0.12,0.2,0.0,0.0
28,147,0.51,0.5,0.54,0.51,0.43,0.46,0.37,0.35,0.46,0.43,0.75,0.66,0.41,0.43,0.21,0.55,0.57,0.42,0.29,0.31,0.35,0.38,0.35,0.29,0.26,0.31,0.49,0.42,0.06,0.0,0.58,0.29,0.49,0.47,0.0,0.35,0.07,0.15,0.17,0.0,0.0
28,149,0.53,0.51,0.57,0.54,0.48,0.49,0.48,0.41,0.52,0.47,0.75,0.66,0.46,0.51,0.23,0.6,0.61,0.51,0.32,0.33,0.37,0.37,0.36,0.31,0.33,0.38,0.48,0.48,0.09,0.0,0.59,0.23,0.54,0.43,0.0,0.28,0.09,0.16,0.19,0.0,0.0
28,151,0.69,0.65,0.8,0.72,0.56,0.6,0.48,0.49,0.6,0.6,0.59,0.5,0.45,0.57,0.14,0.77,0.81,0.62,0.39,0.42,0.59,0.62,0.54,0.47,0.43,0.51,0.75,0.58,0.08,0.0,0.64,0.21,0.77,0.63,0.0,0.37,0.12,0.13,0.18,0.0,0.0
28,153,0.48,0.51,0.49,0.49,0.43,0.47,0.38,0.37,0.43,0.4,0.73,0.61,0.38,0.39,0.27,0.54,0.55,0.42,0.3,0.33,0.36,0.37,0.36,0.3,0.28,0.33,0.47,0.4,0.07,0.0,0.6,0.24,0.44,0.44,0.0,0.29,0.13,0.23,0.2,0.0,0.0
28,155,0.27,0.33,0.23,0.24,0.22,0.23,0.2,0.18,0.23,0.21,0.89,0.85,0.28,0.25,0.32,0.34,0.25,0.23,0.13,0.19,0.15,0.15,0.14,0.11,0.1,0.14,0.23,0.29,0.09,0.0,0.58,0.26,0.22,0.46,0.0,0.26,0.16,0.3,0.26,0.0,0.0
28,157,0.67,0.61,0.82,0.72,0.58,0.56,0.5,0.48,0.57,0.58,0.68,0.63,0.47,0.55,0.09,0.73,0.75,0.57,0.38,0.35,0.53,0.57,0.5,0.42,0.35,0.43,0.72,0.57,0.05,0.0,0.51,0.24,0.75,0.65,0.0,0.51,0.3,0.11,0.17,0.0,0.0
28,159,0.53,0.56,0.57,0.56,0.49,0.51,0.46,0.46,0.48,0.47,0.69,0.56,0.46,0.47,0.29,0.62,0.63,0.48,0.35,0.38,0.43,0.43,0.43,0.36,0.34,0.39,0.56,0.47,0.07,0.0,0.54,0.3,0.52,0.46,0.0,0.29,0.12,0.13,0.2,0.0,0.0
28,161,0.5,0.48,0.51,0.48,0.4,0.4,0.36,0.33,0.44,0.41,0.79,0.72,0.39,0.45,0.22,0.53,0.52,0.41,0.26,0.27,0.34,0.33,0.31,0.26,0.24,0.29,0.45,0.42,0.08,0.0,0.55,0.3,0.43,0.4,0.0,0.27,0.13,0.16,0.18,0.0,0.0
28,163,0.58,0.57,0.7,0.66,0.54,0.53,0.46,0.44,0.54,0.53,0.68,0.64,0.45,0.5,0.18,0.64,0.68,0.53,0.37,0.37,0.46,0.49,0.44,0.38,0.34,0.4,0.59,0.5,0.04,0.0,0.6,0.18,0.64,0.58,0.0,0.31,0.15,0.1,0.16,0.0,0.0
29,001,0.53,0.55,0.34,0.3,0.37,0.35,0.43,0.42,0.39,0.49,0.59,0.47,0.5,0.46,0.46,0.57,0.43,0.46,0.41,0.45,0.4,0.26,0.39,0.5,0.57,0.57,0.35,0.5,0.06,0.0,0.42,0.2,0.08,0.43,0.0,0.17,0.19,0.2,0.2,0.0,0.0
29,003,0.31,0.42,0.16,0.17,0.22,0.24,0.28,0.22,0.34,0.37,0.72,0.66,0.42,0.41,0.44,0.39,0.26,0.3,0.21,0.33,0.2,0.05,0.15,0.29,0.41,0.33,0.16,0.37,0.11,0.0,0.55,0.28,0.04,0.13,0.0,0.11,0.1,0.19,0.19,0.0,0.0
29,005,0.23,0.22,0.16,0.12,0.18,0.25,0.34,0.2,0.24,0.24,0.84,0.71,0.35,0.36,0.32,0.48,0.28,0.17,0.16,0.2,0.2,0.09,0.23,0.31,0.41,0.34,0.13,0.25,0.1,0.0,0.45,0.41,0.02,0.19,0.0,0.16,0.18,0.16,0.2,0.0,0.0
29,007,0.43,0.46,0.27,0.24,0.31,0.3,0.35,0.31,0.36,0.35,0.71,0.64,0.45,0.38,0.41,0.47,0.37,0.35,0.27,0.31,0.3,0.2,0.29,0.35,0.44,0.42,0.31,0.44,0.09,0.0,0.56,0.26,0.11,0.26,0.0,0.15,0.18,0.16,0.19,0.0,0.0
29,009,0.35,0.42,0.19,0.15,0.27,0.23,0.29,0.26,0.27,0.3,0.76,0.71,0.44,0.29,0.45,0.4,0.27,0.27,0.25,0.31,0.22,0.16,0.25,0.32,0.4,0.38,0.22,0.4,0.07,0.0,0.54,0.31,0.07,0.36,0.0,0.15,0.09,0.18,0.17,0.0,0.0
29,011,0.27,0.33,0.12,0.1,0.19,0.21,0.26,0.2,0.22,0.24,0.78,0.7,0.36,0.27,0.42,0.38,0.22,0.21,0.18,0.26,0.18,0.1,0.21,0.29,0.37,0.33,0.16,0.32,0.07,0.0,0.59,0.3,0.07,0.37,0.0,0.15,0.15,0.19,0.17,0.0,0.0
29,013,0.33,0.34,0.22,0.21,0.3,0.39,0.42,0.32,0.32,0.29,0.73,0.56,0.42,0.36,0.37,0.54,0.4,0.27,0.28,0.28,0.29,0.2,0.35,0.39,0.5,0.44,0.23,0.28,0.09,0.0,0.58,0.3,0.04,0.24,0.0,0.18,0.14,0.19,0.1,0.0,0.0
29,015,0.38,0.44,0.19,0.18,0.27,0.28,0.31,0.28,0.34,0.34,0.74,0.66,0.46,0.34,0.49,0.42,0.31,0.31,0.25,0.32,0.25,0.14,0.26,0.33,0.42,0.38,0.24,0.41,0.07,0.0,0.41,0.5,0.03,0.32,0.0,0.22,0.18,0.26,0.19,0.0,0.0
29,017,0.32,0.45,0.13,0.18,0.25,0.31,0.26,0.24,0.33,0.3,0.68,0.59,0.4,0.28,0.49,0.35,0.28,0.28,0.25,0.36,0.22,0.13,0.23,0.31,0.41,0.36,0.21,0.36,0.06,0.0,0.53,0.3,0.02,0.35,0.0,0.17,0.08,0.17,0.15,0.0,0.0
29,019,0.63,0.72,0.53,0.47,0.48,0.48,0.55,0.55,0.56,0.67,0.39,0.33,0.68,0.67,0.57,0.73,0.64,0.68,0.59,0.59,0.55,0.36,0.49,0.6,0.7,0.66,0.51,0.63,0.12,0.01,0.48,0.14,0.19,0.31,0.02,0.09,0.12,0.14,0.2,0.0,0.02
29,021,0.49,0.5,0.33,0.31,0.39,0.38,0.42,0.38,0.45,0.5,0.66,0.59,0.51,0.49,0.47,0.52,0.45,0.41,0.36,0.43,0.35,0.23,0.31,0.42,0.5,0.46,0.34,0.48,0.09,0.01,0.55,0.22,0.12,0.29,0.01,0.13,0.16,0.19,0.2,0.0,0.01
29,023,0.35,0.43,0.19,0.2,0.3,0.27,0.31,0.27,0.29,0.31,0.74,0.68,0.41,0.33,0.43,0.36,0.28,0.29,0.22,0.32,0.22,0.1,0.19,0.3,0.39,0.34,0.19,0.4,0.07,0.0,0.56,0.28,0.1,0.38,0.0,0.22,0.16,0.21,0.2,0.0,0.0
29,025,0.31,0.37,0.15,0.12,0.2,0.19,0.26,0.2,0.27,0.3,0.77,0.75,0.4,0.33,0.45,0.37,0.22,0.25,0.18,0.28,0.19,0.08,0.17,0.28,0.36,0.32,0.17,0.38,0.08,0.0,0.58,0.31,0.04,0.21,0.0,0.13,0.14,0.18,0.25,0.0,0.0
29,027,0.38,0.44,0.26,0.25,0.32,0.31,0.35,0.3,0.34,0.39,0.71,0.66,0.44,0.36,0.44,0.44,0.3,0.36,0.29,0.3,0.29,0.16,0.25,0.35,0.43,0.39,0.25,0.42,0.09,0.0,0.5,0.22,0.09,0.18,0.0,0.12,0.09,0.23,0.19,0.0,0.0
29,029,0.36,0.4,0.16,0.12,0.19,0.2,0.24,0.21,0.3,0.33,0.74,0.72,0.48,0.37,0.5,0.4,0.28,0.35,0.22,0.36,0.23,0.13,0.23,0.32,0.38,0.36,0.24,0.45,0.09,0.0,0.42,0.45,0.04,0.3,0.0,0.2,0.13,0.14,0.17,0.0,0.0
29,031,0.38,0.45,0.23,0.23,0.29,0.27,0.35,0.31,0.32,0.38,0.63,0.62,0.42,0.37,0.45,0.42,0.31,0.35,0.3,0.38,0.27,0.12,0.23,0.36,0.45,0.39,0.25,0.42,0.12,0.01,0.51,0.24,0.13,0.3,0.01,0.12,0.12,0.15,0.18,0.0,0.01
29,033,0.34,0.44,0.16,0.17,0.25,0.28,0.29,0.26,0.33,0.34,0.7,0.62,0.41,0.33,0.48,0.38,0.28,0.29,0.24,0.35,0.23,0.11,0.22,0.32,0.42,0.37,0.21,0.38,0.11,0.0,0.54,0.33,0.04,0.32,0.0,0.13,0.18,0.28,0.13,0.0,0.0
29,035,0.36,0.43,0.15,0.13,0.25,0.24,0.29,0.28,0.25,0.28,0.72,0.65,0.44,0.27,0.53,0.4,0.28,0.3,0.24,0.34,0.25,0.18,0.29,0.34,0.4,0.39,0.27,0.42,0.06,0.0,0.59,0.3,0.05,0.24,0.0,0.23,0.11,0.11,0.05,0.0,0.0
29,037,0.35,0.49,0.26,0.24,0.27,0.31,0.32,0.29,0.38,0.45,0.68,0.62,0.49,0.47,0.5,0.47,0.26,0.34,0.29,0.39,0.29,0.14,0.25,0.37,0.46,0.41,0.26,0.44,0.12,0.0,0.6,0.24,0.09,0.14,0.01,0.12,0.12,0.2,0.18,0.0,0.01
29,039,0.29,0.35,0.11,0.08,0.16,0.15,0.21,0.17,0.22,0.25,0.79,0.79,0.37,0.27,0.43,0.33,0.17,0.21,0.15,0.25,0.16,0.07,0.15,0.24,0.31,0.28,0.16,0.37,0.06,0.0,0.57,0.38,0.04,0.4,0.0,0.16,0.12,0.14,0.17,0.0,0.0
29,041,0.26,0.19,0.24,0.19,0.23,0.38,0.43,0.26,0.29,0.25,0.84,0.61,0.35,0.41,0.24,0.6,0.4,0.17,0.21,0.18,0.26,0.17,0.35,0.37,0.49,0.4,0.16,0.19,0.1,0.0,0.54,0.39,0.04,0.23,0.0,0.12,0.14,0.12,0.12,0.0,0.0
29,043,0.31,0.38,0.16,0.12,0.19,0.2,0.28,0.22,0.29,0.32,0.75,0.71,0.44,0.36,0.51,0.4,0.29,0.29,0.22,0.3,0.21,0.1,0.21,0.31,0.4,0.36,0.2,0.42,0.09,0.0,0.63,0.21,0.05,0.16,0.01,0.11,0.07,0.15,0.18,0.0,0.0
29,045,0.35,0.42,0.17,0.16,0.24,0.25,0.3,0.24,0.31,0.33,0.74,0.69,0.42,0.35,0.46,0.4,0.28,0.28,0.22,0.31,0.22,0.11,0.21,0.31,0.39,0.35,0.21,0.39,0.07,0.0,0.57,0.32,0.02,0.26,0.0,0.16,0.12,0.25,0.17,0.0,0.0
29,047,0.52,0.59,0.45,0.41,0.47,0.41,0.51,0.45,0.53,0.56,0.59,0.53,0.57,0.63,0.52,0.6,0.5,0.53,0.43,0.5,0.45,0.23,0.36,0.49,0.58,0.5,0.4,0.53,0.13,0.01,0.59,0.19,0.15,0.13,0.02,0.12,0.09,0.14,0.16,0.01,0.02
29,049,0.38,0.42,0.2,0.16,0.25,0.24,0.31,0.26,0.33,0.34,0.73,0.7,0.46,0.39,0.49,0.44,0.3,0.27,0.26,0.33,0.27,0.14,0.24,0.34,0.41,0.38,0.25,0.44,0.1,0.0,0.57,0.27,0.05,0.17,0.0,0.12,0.16,0.17,0.15,0.0,0.0
29,051,0.4,0.46,0.26,0.21,0.23,0.22,0.27,0.25,0.33,0.42,0.67,0.66,0.38,0.4,0.47,0.47,0.36,0.32,0.28,0.35,0.25,0.14,0.26,0.37,0.44,0.41,0.27,0.44,0.13,0.01,0.54,0.22,0.17,0.19,0.01,0.1,0.13,0.16,0.19,0.0,0.01
29,053,0.37,0.45,0.23,0.21,0.27,0.27,0.32,0.27,0.35,0.38,0.69,0.65,0.44,0.38,0.45,0.43,0.31,0.33,0.25,0.35,0.25,0.13,0.23,0.34,0.43,0.38,0.23,0.42,0.09,0.0,0.52,0.26,0.11,0.16,0.0,0.16,0.11,0.14,0.15,0.0,0.0
29,055,0.34,0.4,0.15,0.12,0.21,0.21,0.25,0.21,0.27,0.29,0.75,0.72,0.38,0.29,0.44,0.36,0.23,0.25,0.2,0.29,0.21,0.12,0.2,0.28,0.36,0.33,0.21,0.38,0.08,0.0,0.56,0.29,0.03,0.35,0.0,0.17,0.05,0.17,0.11,0.0,0.0
29,057,0.32,0.48,0.17,0.23,0.3,0.39,0.33,0.32,0.35,0.37,0.61,0.48,0.36,0.35,0.57,0.42,0.36,0.3,0.29,0.44,0.26,0.14,0.28,0.37,0.46,0.4,0.24,0.38,0.07,0.0,0.5,0.38,0.05,0.41,0.0,0.13,0.2,0.23,0.25,0.0,0.0
29,059,0.4,0.5,0.18,0.2,0.34,0.37,0.37,0.36,0.36,0.37,0.65,0.52,0.47,0.34,0.56,0.44,0.37,0.38,0.31,0.44,0.3,0.2,0.34,0.4,0.49,0.46,0.3,0.43,0.06,0.0,0.56,0.31,0.04,0.27,0.0,0.2,0.12,0.18,0.16,0.0,0.0
29,061,0.38,0.44,0.19,0.17,0.28,0.29,0.34,0.31,0.31,0.33,0.7,0.61,0.46,0.34,0.52,0.45,0.33,0.33,0.28,0.36,0.28,0.18,0.31,0.37,0.44,0.42,0.28,0.42,0.07,0.0,0.62,0.32,0.03,0.21,0.0,0.14,0.13,0.14,0.15,0.0,0.0
29,063,0.32,0.4,0.19,0.17,0.23,0.23,0.26,0.21,0.27,0.31,0.73,0.73,0.38,0.27,0.43,0.37,0.25,0.28,0.22,0.31,0.21,0.14,0.22,0.32,0.38,0.34,0.21,0.38,0.04,0.0,0.37,0.24,0.15,0.14,0.0,0.13,0.14,0.22,0.21,0.0,0.0
29,065,0.33,0.37,0.13,0.12,0.21,0.21,0.24,0.2,0.24,0.26,0.74,0.73,0.37,0.26,0.44,0.33,0.22,0.24,0.19,0.26,0.19,0.11,0.19,0.26,0.32,0.29,0.18,0.37,0.06,0.0,0.55,0.34,0.04,0.37,0.0,0.16,0.06,0.1,0.16,0.0,0.0
29,067,0.34,0.42,0.13,0.13,0.23,0.25,0.26,0.23,0.27,0.28,0.73,0.67,0.39,0.27,0.47,0.36,0.25,0.26,0.21,0.31,0.21,0.13,0.22,0.29,0.37,0.34,0.21,0.38,0.04,0.0,0.5,0.38,0.01,0.37,0.0,0.24,0.09,0.13,0.14,0.0,0.0
29,069,0.37,0.41,0.23,0.18,0.24,0.24,0.26,0.22,0.29,0.32,0.73,0.71,0.37,0.3,0.35,0.4,0.28,0.27,0.2,0.27,0.24,0.17,0.23,0.31,0.37,0.34,0.25,0.39,0.07,0.0,0.62,0.28,0.16,0.48,0.0,0.26,0.12,0.13,0.16,0.0,0.0
29,071,0.33,0.39,0.19,0.21,0.28,0.32,0.33,0.27,0.38,0.36,0.74,0.62,0.43,0.44,0.39,0.46,0.34,0.29,0.21,0.32,0.28,0.12,0.23,0.35,0.46,0.38,0.18,0.34,0.12,0.01,0.56,0.24,0.04,0.16,0.01,0.13,0.13,0.18,0.17,0.0,0.01
29,073,0.33,0.4,0.15,0.12,0.2,0.22,0.25,0.22,0.29,0.3,0.76,0.71,0.39,0.3,0.48,0.39,0.22,0.26,0.2,0.3,0.21,0.11,0.21,0.3,0.37,0.34,0.21,0.39,0.09,0.0,0.5,0.36,0.03,0.19,0.0,0.15,0.09,0.28,0.15,0.0,0.0
29,075,0.39,0.5,0.2,0.23,0.32,0.35,0.37,0.35,0.39,0.4,0.64,0.52,0.48,0.39,0.56,0.45,0.37,0.37,0.32,0.43,0.3,0.17,0.3,0.39,0.5,0.45,0.27,0.43,0.1,0.0,0.6,0.31,0.03,0.31,0.0,0.11,0.14,0.08,0.16,0.0,0.0
29,077,0.54,0.63,0.28,0.26,0.38,0.37,0.4,0.4,0.5,0.55,0.55,0.52,0.64,0.52,0.52,0.54,0.41,0.53,0.47,0.54,0.46,0.24,0.37,0.47,0.62,0.54,0.34,0.52,0.11,0.02,0.49,0.23,0.1,0.31,0.03,0.11,0.11,0.16,0.16,0.01,0.03
29,079,0.36,0.41,0.15,0.14,0.22,0.24,0.27,0.25,0.28,0.32,0.72,0.65,0.43,0.3,0.49,0.4,0.24,0.28,0.23,0.33,0.23,0.13,0.24,0.32,0.4,0.37,0.21,0.39,0.07,0.0,0.55,0.34,0.04,0.36,0.0,0.15,0.14,0.16,0.16,0.0,0.0
29,081,0.33,0.38,0.14,0.11,0.21,0.22,0.27,0.23,0.25,0.26,0.77,0.71,0.4,0.28,0.46,0.39,0.25,0.25,0.2,0.28,0.21,0.13,0.24,0.3,0.37,0.35,0.21,0.38,0.08,0.0,0.59,0.35,0.03,0.31,0.0,0.14,0.15,0.18,0.22,0.0,0.0
29,083,0.27,0.28,0.21,0.2,0.24,0.32,0.38,0.26,0.31,0.31,0.79,0.64,0.38,0.41,0.28,0.5,0.36,0.22,0.2,0.25,0.22,0.1,0.23,0.32,0.44,0.34,0.15,0.24,0.1,0.0,0.53,0.33,0.04,0.37,0.0,0.16,0.13,0.17,0.18,0.0,0.0
29,085,0.38,0.43,0.19,0.16,0.25,0.25,0.29,0.25,0.31,0.32,0.75,0.7,0.45,0.35,0.46,0.4,0.29,0.32,0.23,0.32,0.24,0.14,0.23,0.3,0.39,0.36,0.24,0.4,0.04,0.0,0.39,0.58,0.04,0.42,0.0,0.19,0.14,0.27,0.3,0.0,0.0
29,087,0.28,0.36,0.11,0.1,0.19,0.2,0.26,0.21,0.24,0.26,0.77,0.72,0.4,0.29,0.49,0.36,0.21,0.24,0.18,0.29,0.18,0.09,0.2,0.28,0.36,0.32,0.17,0.36,0.11,0.0,0.46,0.39,0.03,0.19,0.0,0.11,0.15,0.2,0.12,0.0,0.0
29,089,0.41,0.52,0.26,0.27,0.32,0.36,0.36,0.37,0.41,0.46,0.6,0.49,0.5,0.45,0.51,0.49,0.42,0.42,0.34,0.47,0.32,0.17,0.3,0.41,0.52,0.46,0.28,0.46,0.09,0.0,0.53,0.27,0.09,0.26,0.0,0.13,0.12,0.16,0.12,0.0,0.0
29,091,0.31,0.42,0.12,0.15,0.18,0.23,0.24,0.21,0.33,0.34,0.72,0.65,0.39,0.35,0.45,0.34,0.21,0.26,0.18,0.3,0.2,0.05,0.16,0.28,0.38,0.32,0.14,0.37,0.07,0.0,0.58,0.3,0.04,0.41,0.0,0.18,0.06,0.16,0.18,0.0,0.0
29,093,0.38,0.41,0.19,0.14,0.23,0.22,0.28,0.24,0.29,0.31,0.75,0.72,0.41,0.32,0.43,0.4,0.27,0.28,0.21,0.29,0.23,0.14,0.23,0.3,0.37,0.35,0.24,0.41,0.07,0.0,0.49,0.34,0.04,0.36,0.0,0.22,0.09,0.2,0.12,0.0,0.0
29,095,0.64,0.69,0.58,0.54,0.49,0.55,0.52,0.6,0.68,0.64,0.53,0.36,0.57,0.61,0.48,0.75,0.63,0.62,0.59,0.51,0.58,0.42,0.5,0.6,0.68,0.67,0.52,0.65,0.12,0.06,0.57,0.2,0.35,0.27,0.07,0.16,0.09,0.14,0.17,0.02,0.07
29,097,0.33,0.42,0.21,0.22,0.26,0.3,0.28,0.26,0.32,0.36,0.67,0.61,0.44,0.36,0.46,0.42,0.33,0.25,0.23,0.35,0.24,0.13,0.23,0.35,0.43,0.38,0.2,0.4,0.09,0.01,0.61,0.21,0.1,0.3,0.01,0.12,0.12,0.1,0.15,0.0,0.01
29,099,0.41,0.37,0.26,0.19,0.28,0.27,0.34,0.25,0.35,0.39,0.61,0.64,0.41,0.49,0.45,0.44,0.32,0.3,0.24,0.41,0.26,0.11,0.2,0.34,0.43,0.37,0.22,0.39,0.1,0.01,0.57,0.2,0.04,0.17,0.02,0.13,0.1,0.17,0.15,0.0,0.01
29,101,0.4,0.46,0.24,0.21,0.28,0.25,0.31,0.3,0.31,0.4,0.63,0.57,0.46,0.37,0.47,0.5,0.3,0.36,0.33,0.37,0.31,0.2,0.31,0.41,0.49,0.45,0.27,0.44,0.08,0.0,0.51,0.16,0.11,0.25,0.01,0.16,0.13,0.21,0.14,0.0,0.0
29,103,0.4,0.47,0.2,0.19,0.3,0.31,0.36,0.33,0.35,0.36,0.68,0.59,0.48,0.36,0.53,0.46,0.35,0.35,0.3,0.39,0.29,0.19,0.32,0.38,0.47,0.44,0.28,0.43,0.06,0.0,0.57,0.35,0.03,0.35,0.0,0.12,0.14,0.19,0.23,0.0,0.0
29,105,0.33,0.4,0.16,0.17,0.28,0.28,0.31,0.26,0.3,0.32,0.72,0.66,0.41,0.31,0.46,0.36,0.27,0.32,0.25,0.33,0.24,0.12,0.22,0.32,0.41,0.36,0.21,0.37,0.08,0.0,0.59,0.26,0.04,0.31,0.0,0.33,0.08,0.13,0.23,0.0,0.0
29,107,0.39,0.43,0.23,0.19,0.25,0.25,0.35,0.27,0.33,0.35,0.73,0.67,0.47,0.38,0.46,0.46,0.33,0.3,0.25,0.33,0.26,0.15,0.26,0.34,0.42,0.39,0.25,0.42,0.1,0.0,0.55,0.28,0.06,0.21,0.0,0.13,0.21,0.16,0.17,0.0,0.0
29,109,0.33,0.42,0.18,0.15,0.26,0.23,0.3,0.27,0.27,0.3,0.71,0.68,0.43,0.3,0.5,0.4,0.29,0.31,0.25,0.33,0.26,0.16,0.27,0.34,0.4,0.39,0.25,0.42,0.07,0.0,0.61,0.27,0.05,0.29,0.0,0.15,0.13,0.16,0.13,0.0,0.0
29,111,0.43,0.46,0.23,0.19,0.31,0.3,0.35,0.34,0.31,0.34,0.68,0.58,0.48,0.34,0.51,0.49,0.38,0.36,0.31,0.37,0.31,0.24,0.36,0.4,0.47,0.46,0.31,0.45,0.07,0.0,0.55,0.28,0.06,0.24,0.0,0.13,0.14,0.17,0.14,0.0,0.0
29,113,0.36,0.38,0.18,0.14,0.2,0.21,0.27,0.2,0.27,0.34,0.79,0.77,0.43,0.33,0.42,0.38,0.25,0.27,0.21,0.3,0.22,0.1,0.18,0.29,0.37,0.33,0.19,0.4,0.1,0.0,0.63,0.18,0.05,0.22,0.01,0.14,0.12,0.23,0.15,0.0,0.0
29,115,0.39,0.45,0.19,0.18,0.26,0.28,0.34,0.3,0.34,0.37,0.71,0.63,0.45,0.38,0.48,0.42,0.34,0.34,0.28,0.37,0.25,0.15,0.25,0.34,0.44,0.4,0.24,0.42,0.09,0.0,0.57,0.33,0.04,0.28,0.0,0.23,0.14,0.17,0.2,0.0,0.0
29,117,0.37,0.43,0.19,0.17,0.29,0.27,0.33,0.29,0.33,0.34,0.69,0.64,0.44,0.36,0.46,0.42,0.31,0.32,0.25,0.36,0.26,0.16,0.25,0.34,0.42,0.39,0.26,0.42,0.09,0.0,0.51,0.32,0.06,0.29,0.0,0.1,0.14,0.2,0.18,0.0,0.0
29,119,0.32,0.42,0.17,0.17,0.24,0.29,0.25,0.23,0.27,0.33,0.68,0.62,0.33,0.27,0.46,0.39,0.3,0.24,0.25,0.32,0.23,0.17,0.26,0.34,0.41,0.36,0.22,0.36,0.04,0.0,0.63,0.22,0.13,0.33,0.0,0.14,0.18,0.21,0.15,0.0,0.0
